Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQXXfk0wiWZVkbojOT-EyaW73vWUwJp1YfUzHIuUSYqQf1js92L,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS5DESfepqfpMx5ubOXi19bFbBlrjsK_Ft2tykNxYq7_sJi1gs,10,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS609MqfX-fTQ4brNWcow5JFpxQAu8ko-gSdnz2mirQ9eSBwjUv,11,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRRF2QkoJ5BnUmeUGSmqKglaxN7Y2CW3dIZW3vZFGrrbKjIxu-h,12,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQOCpN2g660jFcYSFvWhUasBS-T9pBDnJ6jY_0lXNE_zet0T2U,13,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQKYVPyjZXNWXfS5yC0GzrRLi9_5z4e4m3F5dXJDWfUUIdxvRif,14,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSVU5DY0cGLJxBNgAFHRSD1MXYYzIb8THM7SsPDXQp13acoU5g,15,"",,,,,,,,,,,,,,,,,,,,,,,,,
Suncast-8-ft.-x-7-ft.-Resin-Standard-Pent-Storage-Shed-with-Floor-Kit,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQAn3GEL7wStaP6ZprWQ6gt5OMC7aEg5Ft41gX2z4BrcymcN6F4,16,"",,,,,,,,,,,,,,,,,,,,,,,,,
"Suncast-BMS1250","Suncast BMS1250","The Suncast 22 Cubic Feet Vertical Shed is just the right size storage option because it fits in places other sheds can't. Rain or shine, this vertical shed is designed to ensure your belongings or other outdoor lawn items stay dry and safe no matter what the season. This shed features double wall resin construction ensuring it is built to last for years. The easy maintenance and assembly along with the durability explains why Suncast storage sheds have been a favorite choice for many years. Access the stored items by opening the robust padlock ready lockable door handles (lock not included) and store whatever you may need on the sturdy reinforced resin floor. This sheds stoney coloration will look great paired next to any part of the lawn or patio, or on its own, bringing organization to your outdoor areas. Color: One Color. Show less","Suncast",,"Home & Garden > Lawn & Garden > Outdoor Living > Outdoor Structures ",,TRUE,,,,,,,,,,,deny,manual,180,450,TRUE,TRUE,00044365024776,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8JtDyQTW5siwfRMurgEfEFdZG9iXkSARBEjD6ckfIneYr2SLx,1,,FALSE,,,,,,,,,,,new,FALSE,,,,,,,,,,active
Suncast-BMS1250,,,,,,,,,,,,,,,,,,,,,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQvPWXp9uYb5UoJRjDqm1Qc7uNmX9mdyu0QMcxNJrGm4vFBqrc,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
